collegeID,Institute Name,Address,Contact Info,email,College Type,locality_type,description,year of establishment,landarea,placement avg,placement median,phone number,fax number,website,state,nirfRanking,gender_ratio
67d46f117ee10606e96d05b2,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Shri Mata Vaishno Devi University Kakryal, Katra 182 320 (J&K), INDIA","Phone: 01991-285731,285524Fax: 0199-285634Website: www.smvdu.ac.in",balbir.isst@smvdu.ac.in,public,rural,"""## Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir

### Overview

Katra or Vaishno Devi is a city and Tehsil in the Reasi district of the Indian union territory of Jammu and Kashmir. It is situated at the foot of the Trikuta Mountains, where the shrine of Vaishno Devi is located. Katra is located 24 km (15 mi) from the town of Reasi, 42 km (26 mi) from the city of Jammu and around 685 km (426 mi) north of the national capital New Delhi and is the base for pilgrims visiting the Mata Vaishno Devi Temple. Katra is located at 32°59′N 74°57′E﻿ / ﻿32.98°N 74.95°E﻿ / 32.98; 74.95. It has an average elevation of 875 metres (2,474 feet). The Banganga River passes through the village. There have also been reports of possible oil reserves in the area As of 2011 Indian Census, Katra had a total population of 9,008, of which 5,106 were males and 3,902 were females. The population within the age group of 0 to 6 years was 1,012. The total number of literates in Katra was 6,841, which constituted 75.9% of the population with male literacy of 79.4% and female literacy of 71.4%. The effective literacy rate of the 7+ population of Katra was 85.6%, of which the male literacy rate was 89.2% and the female literacy rate was 80.8%. The Scheduled Castes and Scheduled Tribes population was 1,925 and 9 respectively. Katra had 1594 households in 2011. As per the 2011 census, the majority, 78.2% of the population spoke Dogri, followed by 10.6% Hindi, 2.5% Punjabi, 2.2% Assamese, and 1.4% Kashmiri speakers. Katra serves as the base camp for pilgrims who visit Vaishno Devi.

### Additional Information

It has hotels, guest houses, restaurants, and dhabas. Free accommodation is also provided by some registered trusts in the form of sarais for the poor. The number of pilgrims who visit the shrine every year has increased from 1.4 million in 1986 to 8.2 million in 2009. A bazaar sells souvenirs, dry fruit, woolen garments, hosiery, and leather jackets. To reach Vaishno Devi, pilgrims register at Katra before starting the trek, and by registering, the pilgrims get accident insurance up to 100,000 INR while on the trek of 14 km.""",1994,459,23,10,1991285731,199285634,www.smvdu.ac.in,Assam,279,0.8037066600484496
67d46f117ee10606e96d05b3,"International Institute of Information Technology, Naya Raipur","IIIT Naya Raipur, Plot No. 7, Sector 24, Atal Nagar, Raipur – 493 661, Chhattisgarh","Phone: 91-771-2474046,91-771-2474040Fax: Website: www.iiitnr.ac.in",ramakrishna@iiitnr.edu.in,public,rural,"""## International Institute of Information Technology, Naya Raipur

### Overview

International Institute of Information Technology, Naya Raipur (IIIT-NR), officially Dr. Shyama Prasad Mukherjee International Institute of Information Technology, Naya Raipur, is a state funded institute in Naya Raipur, Chhattisgarh, India. The institute is focused on research and development in Information Technology (IT) and associated disciplines. The institute was established by the International Institute of Information Technology University Act, 2013 of the Government of Chhattisgarh, and is a joint venture of Government of Chhattisgarh and NTPC Ltd. It is a state university recognized by University Grants Commission, New Delhi. Students are required to submit JEE Main scores to be admitted. There are 90 seats across each of the three branches in BTech courses. IIIT-NR's reservation criteria holds 50% of seats for students who are residents of Chhattisgarh state, and 15% seats for children of NTPC employees. The remaining 35% seats are filled through the Josaa rounds conducted by Joint Seat Allocation Authority. IIIT-NR runs undergraduate programs for B.Tech. This includes degrees in Computer science and engineering, Data science and Artificial intelligence, Electronics and communication engineering Postgraduate M. Tech and MS(R) programmes. In addition, it also offers Ph.D programs in various fields. IIIT Naya Raipur has 4 hostels: Bose House for first year boys, Bhabha House for second year boys, Ramanujan House for third and fourth year boys, Raman House for all girls. Technovate is a non-profit fest organised by the students of IIIT Naya Raipur. It began as a techno-cultural fest in 2016, and draws thousands of visitors from colleges all over India.

### Additional Information

The three-day fest held every year in month of February or March. The fest includes technical events, cultural events, informal events and celebrity night. Aarambh is a sports fest of IIIT Naya Raipur organised in the month of October. Participating students are sold to various teams via auction. Aarambh includes various outdoor sports such as Football, Cricket, Volleyball, Kabbadi, indoor sports like chess and also E-Sports like Valorant and CS-GO.""",1971,416,80,29,917712474046,2823554962,www.iiitnr.ac.in,Chhattisgarh,130,0.17756018448340272
67d46f117ee10606e96d05b4,"International Institute of Information Technology, Bhubaneswar","IIIT BHUBANESWAR, GOTHAPATNA, PO: MALIPADA BHUBANESWAR - 751 003. INDIA Phone: +91-674-2653300 Fax: +91-674-3060509",Phone: 0674-2653305Fax: Website: www.iiit-bh.ac.in,muktikanta@iiit-bh.ac.in,public,urban,"""## International Institute of Information Technology, Bhubaneswar

### Overview

International Institute of Information Technology, Bhubaneswar (IIIT-BH) is a state university located in Bhubaneswar, Odisha, India. It was established in 2006 under the IIIT Act of 2004 by the Government of Odisha. The institute offers undergraduate and postgraduate programs in the fields of Information Technology, Electrical and Electronics, Electronics and Communication, Computer Engineering, and Computer Science. MTech and PhD programs are also available in Computer Science and Electronics and Communication. The institute is a unitary technical university recognised by the University Grants Commission (India). The campus is located in Gothapatna, Bhubaneswar, and is spread over 36 acres of land. It houses classrooms, laboratories, a library, separate hostels for boys and girls, faculty living quarters, sports facilities, and an auditorium. IIIT Bhubaneswar was initiated by the Government of Odisha and registered as a society in 2006, with the goal of providing quality technical education in the field of Information Technology. The institute started operating in September 2007 with the first batch of undergraduate students.On 9th Oct 2009 Chief minister Naveen Patnaik officially inaugurated the newly constructed campus of Institute. The institute owes its origins to the private initiative of the Government of Odisha, which recognized the need for a technical university that could provide quality education in the field of Information Technology. In 2005, the then President of India, Dr. APJ Abdul Kalam, laid the foundation stone for the institute. The institute is also recognized as a University Grants Commission (India) (UGC) recognised Unitary Technical University.

### Additional Information

The institute offers undergraduate and postgraduate programmes. Undergraduate programs award BTech in information technology and areas of Electrical and Electronics, Electronics and Communication, information Technology and computer science. MTech and PhD programmes are available in computer science and electronics and communication. The institute is a University Grants Commission (India) recognised Unitary Technical University. International Institute of Information Technology, Bhubaneswar is an educational institution with a rich history.""",1967,382,33,47,6742653305,5461695207,www.iiit-bh.ac.in,Goa,186,0.7061956803000708
67d46f117ee10606e96d05b5,"Puducherry Technological University, Puducherry","Pillaichavady, East Coast Road, Puducherry-605014",Phone: 04132655214Fax: 04132655101Website: www.ptuniv.edu.in,admissions@ptuniv.edu.in,public,urban,"""## Puducherry Technological University, Puducherry

### Overview

Puducherry Technological University (PTU) is a Government Funded Technical institute (GFTI) under central government and Ministry of Education of India, public technical and research university of the Union Territory of Puducherry by upgrading Pondicherry Engineering College (PEC) with the approval of University Grants Commission. PTU was inaugurated by M. Venkaiah Naidu, the then Vice President of India, on 13 September 2021. The university was established in 1984 by The Ministry of Education, Government of India under the Seventh Five Year Plan to meet the requirement of an engineering institution in the Union Territory of Puducherry. Nine UG and Thirteen PG programs in core engineering disciplines besides MCA and Ph.D. programs in all engineering disciplines and basic sciences are currently offered in the university. The college enjoys significant autonomy for administration. The campus is situated at Pillaichavady, which is about 12km from Puducherry railway station and the bus-stand in Pondicherry. It is about 150km south of Chennai (Madras) on the shores of Bay of Bengal. The 240 acres (0.97 km2) of the campus has departmental buildings, an auditorium, library, hostels, students' amenities centre, open-air theatre, residential quarters for staff and laid out with roads, lawns and gardens. The central library has over 48000 books, 72 national journals, 98 international journals and INDEST (Indian National Digital Library of Science and Technology), this facility is available for the use of staff and students. There is a well furnished guest house and a well equipped dispensary. A 12 Mbit/s fibre-optical campus network available on the campus premises. The institute has two basketball courts and one football ground/cricket ground. There are 12 departments: Each department has its own students' council organising various conferences, workshops and seminars on the cutting-edge technologies, to teach students the latest trends in their field.

### Additional Information

The councils also encourage students to conduct various online and offline events to help them network with staff and fellow students.[citation needed] Cybyrus is a symposium conducted by student's council of the computer science department. Cybyrus 2k20 was conducted with the participation of more than 1000 students from different colleges.[citation needed] Revelation is a quadrennial technical festival of the Department of Electronics and Instrumentation Engineering, managed by the student council of EIE, fusion.""",1937,651,21,36,4132655214,4132655101,www.ptuniv.edu.in,Puducherry,147,0.4256783953910419
67d46f117ee10606e96d05b6,"Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)","Newai, Bhilai, Distt-Durg Chhattisgarh 491107",Phone: 07882200062Fax: Website: https://csvtu.ac.in/ew/,admissionutd@csvtu.ac.in,public,urban,"""## Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai)

### Overview

The Government Funded Technical Institutes (GFTIs) are a list of 40 academic institutions funded either by the Government of India or the State governments of India that participate in the Joint Seat Allocation Authority (JoSAA) for the admission process into their undergraduate programs in architecture, planning, sciences, and various branches of engineering and technology. The Joint Seat Allocation Authority (JoSAA) is responsible for conducting admission in 40 government funded technical institutes through its website. The admissions are done on the basis of merit obtained in the Joint Entrance Examination - Main. The seat allotment is subject to merit whereas seat acceptance is subject to payment of 35,000/- INR for Open and OBC within 2–4 days, and 20,000 INR for Scheduled Castes and Scheduled Tribes. Further seat acceptance does not mean admission, a candidate offered and accepted seat have to personally report to The allotted institute and pay the remaining fees demanded by the respective institute. Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai) is an educational institution with a rich history. The institution provides various academic programs for students. Faculty members at Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai) are dedicated to academic excellence. The campus facilities support a variety of student activities. Students at Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai) participate in numerous extracurricular programs. Research is an important component of education at Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai).

### Additional Information

The institution strives to maintain high academic standards. Graduates of Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai) have contributed significantly to various fields. The curriculum is designed to prepare students for professional success. The institution maintains partnerships with various industry leaders. Academic resources at Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai) support student learning and growth. Chhattisgarh Swami Vivekanada Technical University, Bhilai (CSVTU Bhilai) is an educational institution with a rich history.""",2007,461,16,27,7882200062,7854415551,https://csvtu.ac.in/ew/,Chhattisgarh,143,0.2284804194913772
67d46f117ee10606e96d05b7,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Dumna Airport Road, P.O.: Khamaria, Jabalpur - 482 005, Madhya Pradesh, India",Phone: 91-761-2794035Fax: 91-761-2632524Website: www.iiitdmj.ac.in,aracad@iiitdmj.ac.in,public,rural,"""## Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur

### Overview

Content not available. Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur is an educational institution with a rich history. The institution provides various academic programs for students. Faculty members at Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur are dedicated to academic excellence. The campus facilities support a variety of student activities. Students at Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur participate in numerous extracurricular programs. Research is an important component of education at Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur. The institution strives to maintain high academic standards. Graduates of Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur have contributed significantly to various fields. The curriculum is designed to prepare students for professional success. The institution maintains partnerships with various industry leaders. Academic resources at Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur support student learning and growth. Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur is an educational institution with a rich history. The institution provides various academic programs for students. Faculty members at Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur are dedicated to academic excellence. The campus facilities support a variety of student activities.

### Additional Information

Students at Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur participate in numerous extracurricular programs. Research is an important component of education at Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur. The institution strives to maintain high academic standards. Graduates of Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur have contributed significantly to various fields.""",1943,662,78,70,917612794035,917612632524,www.iiitdmj.ac.in,Madhya Pradesh,288,0.8189166805783902
67d46f117ee10606e96d05b8,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","IIIT Vadodara - International Campus Diu (IIITV-ICD), Education Hub, Kevdi - Diu (U.T) -362520",Phone: Fax: Website: http://diu.iiitvadodara.ac.in/,nodal_officer@diu.iiitvadodara.ac.in,other,urban,"""## Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)

### Overview

Content not available. Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD) is an educational institution with a rich history. The institution provides various academic programs for students. Faculty members at Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD) are dedicated to academic excellence. The campus facilities support a variety of student activities. Students at Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD) participate in numerous extracurricular programs. Research is an important component of education at Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD). The institution strives to maintain high academic standards. Graduates of Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD) have contributed significantly to various fields. The curriculum is designed to prepare students for professional success. The institution maintains partnerships with various industry leaders. Academic resources at Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD) support student learning and growth. Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD) is an educational institution with a rich history. The institution provides various academic programs for students. Faculty members at Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD) are dedicated to academic excellence. The campus facilities support a variety of student activities. Students at Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD) participate in numerous extracurricular programs. Research is an important component of education at Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD).

### Additional Information

The institution strives to maintain high academic standards. Graduates of Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD) have contributed significantly to various fields. The curriculum is designed to prepare students for professional success. The institution maintains partnerships with various industry leaders. Academic resources at Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD) support student learning and growth.""",2015,364,98,29,9901549527,1557719607,http://diu.iiitvadodara.ac.in/,Chandigarh,226,0.15957850801863693
67d46f117ee10606e96d05b9,"Indian Institute of Carpet Technology, Bhadohi","Chauri Road, Bhadohi - 221401 (UP)(Under the aegis of Development Commissioner (Handicrafts), Ministry of Textiles, Govt. of India)",Phone: Fax: Website: www.iict.ac.in,registrar@iict.ac.in,private,rural,"""## Indian Institute of Carpet Technology, Bhadohi

### Overview

Bhadohi is a city and municipal corporation in the Bhadohi district of northern Indian state of Uttar Pradesh. As the district headquarters of Bhadohi, it is home to the largest hand-knotted carpet-weaving industry hub in South Asia. The city has a long-standing tradition of weaving carpets which are known for their durability, unique patterns and the craftsmanship of the weavers. Bhadohi has geographical significance due to its location between two culturally important and rich heritage cities of Prayagraj and Varanasi. The city is 45 km west of Varanasi, and 82 km east of Prayagraj. As of 2011 Indian Census, Bhadohi had a total population of 94,620, of which 49,639 were males and 44,981 were females. Population within the age group of 0 to 6 years was 14,083. The total number of literates in Bhadohi was 58,470, which constituted 61.8% of the population with male literacy of 68.0% and female literacy of 54.9%. The effective literacy rate of 7+ population of Bhadohi was 72.6%, of which male literacy rate was 79.8% and female literacy rate was 64.6%. The Scheduled Castes and Scheduled Tribes population was 9,597 and 15 respectively. Bhadohi had 13274 households in 2011. The main business in Bhadohi is carpet manufacturing. Bhadohi employs 22 lakh artisans in its carpet industry. The Bhadohi carpets are known for their durability, softness and unique designs, which incorporate a blend of traditional and modern patterns. The Bhadohi carpets are exported to various countries worldwide, including the United States, United Kingdom and Germany among others. Bhadohi carpets are popular for several reasons, including their high-quality craftsmanship, durability, intricate designs, and unique patterns. Indian Institute of Carpet Technology, the only institute of its kind in Asia, was established by Ministry of Textiles, Government of India, in 2001.

### Additional Information

It has been recognized by the All India Council for Technical Education and is affiliated with Joint Seat Allocation Authority (JOSAA).The institute offers a Bachelor of Technology (B.Tech) in Carpet and Textile Technology (CTT). The syllabus of the programmes covers both practical as well as theoretical understanding of the process of dyeing, textile fibres, carpet washing, and other industrial techniques. Yashasvi Jaiswal - young cricketer from Bhadohi.""",1986,158,60,46,7693550334,1673349491,www.iict.ac.in,Uttar Pradesh,193,0.3805494366336738
67d46f117ee10606e96d05ba,"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Dr. B.A.M. University Campus, Aurangabad - Maharashtra","Phone: 91-240-2982021,240-2982022Fax: 91-240-2982050Website: nielit.gov.in/aurangabad",btech-abad@nielit.gov.in,private,rural,"""## National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)

### Overview

The Government Funded Technical Institutes (GFTIs) are a list of 40 academic institutions funded either by the Government of India or the State governments of India that participate in the Joint Seat Allocation Authority (JoSAA) for the admission process into their undergraduate programs in architecture, planning, sciences, and various branches of engineering and technology. The Joint Seat Allocation Authority (JoSAA) is responsible for conducting admission in 40 government funded technical institutes through its website. The admissions are done on the basis of merit obtained in the Joint Entrance Examination - Main. The seat allotment is subject to merit whereas seat acceptance is subject to payment of 35,000/- INR for Open and OBC within 2–4 days, and 20,000 INR for Scheduled Castes and Scheduled Tribes. Further seat acceptance does not mean admission, a candidate offered and accepted seat have to personally report to The allotted institute and pay the remaining fees demanded by the respective institute. National Institute of Electronics and Information Technology, Aurangabad (Maharashtra) is an educational institution with a rich history. The institution provides various academic programs for students. Faculty members at National Institute of Electronics and Information Technology, Aurangabad (Maharashtra) are dedicated to academic excellence. The campus facilities support a variety of student activities. Students at National Institute of Electronics and Information Technology, Aurangabad (Maharashtra) participate in numerous extracurricular programs. Research is an important component of education at National Institute of Electronics and Information Technology, Aurangabad (Maharashtra).

### Additional Information

The institution strives to maintain high academic standards. Graduates of National Institute of Electronics and Information Technology, Aurangabad (Maharashtra) have contributed significantly to various fields. The curriculum is designed to prepare students for professional success. The institution maintains partnerships with various industry leaders. Academic resources at National Institute of Electronics and Information Technology, Aurangabad (Maharashtra) support student learning and growth. National Institute of Electronics and Information Technology, Aurangabad (Maharashtra) is an educational institution with a rich history.""",1959,648,59,78,912402982021,912402982050,nielit.gov.in/aurangabad,Maharashtra,223,0.9895089805995191
67d46f117ee10606e96d05bb,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Narayanpur, Malda. PIN -732141 West Bengal",Phone: Fax: Website: www.gkciet.ac.in,kshirod@gkciet.ac.in,private,rural,"""## Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal

### Overview

The Government Funded Technical Institutes (GFTIs) are a list of 40 academic institutions funded either by the Government of India or the State governments of India that participate in the Joint Seat Allocation Authority (JoSAA) for the admission process into their undergraduate programs in architecture, planning, sciences, and various branches of engineering and technology. The Joint Seat Allocation Authority (JoSAA) is responsible for conducting admission in 40 government funded technical institutes through its website. The admissions are done on the basis of merit obtained in the Joint Entrance Examination - Main. The seat allotment is subject to merit whereas seat acceptance is subject to payment of 35,000/- INR for Open and OBC within 2–4 days, and 20,000 INR for Scheduled Castes and Scheduled Tribes. Further seat acceptance does not mean admission, a candidate offered and accepted seat have to personally report to The allotted institute and pay the remaining fees demanded by the respective institute. Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal is an educational institution with a rich history. The institution provides various academic programs for students. Faculty members at Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal are dedicated to academic excellence. The campus facilities support a variety of student activities. Students at Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal participate in numerous extracurricular programs. Research is an important component of education at Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal.

### Additional Information

The institution strives to maintain high academic standards. Graduates of Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal have contributed significantly to various fields. The curriculum is designed to prepare students for professional success. The institution maintains partnerships with various industry leaders. Academic resources at Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal support student learning and growth.""",1916,741,98,21,7842424683,9623844311,www.gkciet.ac.in,West Bengal,286,0.9072196135632686
67d46f117ee10606e96d05bc,"National Institute of Food Technology Entrepreneurship and Management, Kundli","National Institute of Food Technology Entrepreneurship and Management (NIFTEM),Kundli Plot No. 97, Sector 56, HSIIDC, Industrial Estate, Kundli-131028 Sonipat, Haryana",Phone: 7082410850Fax: 0130-2219749Website: www.niftem.ac.in,sanjaybhayananiftemkundli@gmail.com,other,rural,"""## National Institute of Food Technology Entrepreneurship and Management, Kundli

### Overview

National Institute of Food Technology Entrepreneurship and Management (NIFTEM or NIFTEM-K) is a higher education institute operating under the Ministry of Food Processing Industries (MOFPI). It is located at Kundli industrial area of Sonipat, Haryana, India. It was granted the Institute of National Importance status in 2021. NIFTEM-K was first officially announced in the budget speech for 2006–07 made by P. Chidambaram, the Minister of Finance, in February 2006. But the institute was only to be inaugurated in 2012, by Sharad Pawar, the Minister of Agriculture and Consumer Affairs, Food and Public Distribution. It was set with an original investment of ₹500 crore (equivalent to ₹943 crore or US$110 million in 2023), on 100 acres (40 ha) of land. The institute started with several Bachelor of Technology (B.Tech.) programmes. Master of Technology (M.Tech.) programmes have been offered since the academic year 2012–13, and a Ph.D programme was added from 2013 to 2014. The first convocation of the institute, held in February 2018, was attended by the President of India, Ram Nath Kovind. In 2018, the Minister of Food Processing Industries Harsimrat Kaur Badal inaugurated four incubation centres for product testing and development and a food-testing laboratory, with an investment of ₹50 crore (US$5.7 million). In February 2019, the National Institutes of Food Technology Entrepreneurship and Management Bill, 2019 was introduced in the Rajya Sabha. The bill aimed at granting Institute of National Importance (INI) status to NIFTEM - Kundli and NIFTEM - Thanjavur (formerly Indian Institute of Food Processing Technology (IIFPT)), thus granting them more financial and academic autonomy. The bill was passed by the Rajya Sabha on 15 March 2021 and by the Lok Sabha on 26 July 2021.

### Additional Information

NIFTEM-K offers a 4-year Bachelor of Technology (B.Tech.) curriculum, 2-year Master of Technology (M.Tech.) curriculum, and Ph.D degrees in the various areas of food technology and supply. It also offers a Master of Business Administration (MBA) course, focusing on food and agribusiness management. Admission to B.Tech. is based on Joint Entrance Examination – Main (JEE (Mains). Admission to M.Tech. is based on Graduate Aptitude Test in Engineering (GATE) and a personal interview.""",2006,180,10,93,7082410850,1302219749,www.niftem.ac.in,Haryana,280,0.3423175888159402
67d46f127ee10606e96d05bd,"Indian Institute of Handloom Technology(IIHT), Varanasi","INDIAN INSTITUTE OF HANDLOOM TECHNOLOGY (IIHT), CHOWKAGHAT, VARANASI - (U.P.) PIN- 221 002",Phone: 0542-2203833Fax: Website: http://www.iihtvaranasi.edu.in/,iihtvns@gmail.com,other,urban,"""## Indian Institute of Handloom Technology(IIHT), Varanasi

### Overview

Indian Institutes of Handloom Technology (IIHTs) are government run public institutes of higher education in the handloom sector. There are six institutes in the central sector and four in the State sector. Central sector IIHTs are under administrative control of Ministry of Textiles, Government of India and State sector IIHTs are under administrative control of respective state government and bodies. The courses offered by the IIHTs are designed to cover various aspects of handloom technology, including designing, dyeing, weaving, printing, and finishing of handloom fabrics. The courses are offered at both the undergraduate and postgraduate levels. Note https://web.archive.org/web/20130906181403/http://cgiiht.in/aboutus.html This Indian university, college or other educational institution-related article is a stub. You can help Wikipedia by expanding it. This textile arts article is a stub. You can help Wikipedia by expanding it. Indian Institute of Handloom Technology(IIHT), Varanasi is an educational institution with a rich history. The institution provides various academic programs for students. Faculty members at Indian Institute of Handloom Technology(IIHT), Varanasi are dedicated to academic excellence. The campus facilities support a variety of student activities. Students at Indian Institute of Handloom Technology(IIHT), Varanasi participate in numerous extracurricular programs. Research is an important component of education at Indian Institute of Handloom Technology(IIHT), Varanasi. The institution strives to maintain high academic standards. Graduates of Indian Institute of Handloom Technology(IIHT), Varanasi have contributed significantly to various fields. The curriculum is designed to prepare students for professional success.

### Additional Information

The institution maintains partnerships with various industry leaders. Academic resources at Indian Institute of Handloom Technology(IIHT), Varanasi support student learning and growth. Indian Institute of Handloom Technology(IIHT), Varanasi is an educational institution with a rich history. The institution provides various academic programs for students. Faculty members at Indian Institute of Handloom Technology(IIHT), Varanasi are dedicated to academic excellence. The campus facilities support a variety of student activities.""",1954,680,18,86,5422203833,1194242202,http://www.iihtvaranasi.edu.in/,Delhi,176,0.24071985785251593
67d46f127ee10606e96d05be,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","University Road, Sagar, Madhya Pradesh, 470003",Phone: 7582264796Fax: 07582264163Website: https://dhsgsu.edu.in/,ioet@dhsgsu.edu.in,other,urban,"""## Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)

### Overview

University of Gour Banga is a public state university located in Malda, West Bengal, India. It is one of the newest state universities established in 2008 by the Government of West Bengal on Act XXVI 2007. The university completed its establishment in 2008 by the Government of West Bengal. At present there are 23 PG departments running with near about 2500 enrollment. 25 General degree colleges with enrollment of 1.50 Lakhs in Malda, Uttar Dinajpur and Dakshin Dinajpur districts, with the exception of Raiganj University College, are affiliated with this university. The university is situated on NH 12 (old N.H. 34) near Rabindra Bhavan. The Central Bus Terminus is adjacent to the University campus. The University of Gour Banga (UGB) is established by West Bengal Act XXVI of 2007 and located at English Bazar area of Malda district in West Bengal. It is one of the newest state universities established by the Government of West Bengal to address the concerns of ‘equity and access’ and to increase the access to quality higher education for people in less educationally developed districts of Malda, Uttar Dinajpur and Dakshin Dinajpur which have a Graduate Enrolment Ratio of less than the state average and National average as well. The UGB, with its territorial jurisdiction of all over Malda, Uttar Dinajpur and Dakshin Dinajpur districts initiated its academic activities from the academic year 2008 in keeping with the philosophy of achieving and maintaining the highest levels of academic excellence and meeting the aspiration of the socio-economically backward segments of Muslims, SC and ST which constitute more than 75 percent of the population in its catchment area.

### Additional Information

Prof. Surabhi Bandyopadhyay, the former vice-chancellor of Netaji Subhas Open University, became the first vice chancellor of the university, while the former registrar of University of North Bengal, Dr. Tapash Kumar Chattopadhyay, became the first acting registrar, all in 2008. Prof. Gopa Dutta was the second vice chancellor. The logo of the University of Gour Banga was prepared in the second week of June 2008 by Sameer Rakshit, the head of the Department of Architecture, Jadavpur University.""",1900,192,84,60,7582264796,7582264163,https://dhsgsu.edu.in/,Madhya Pradesh,285,0.7711708946817606
